Datacenter,SqlInstance,DatabaseName,State,RecoveryModel,LastFull,TimeSince LastFull_inDays,FullBackupSize,LastT-Log,TimeSince LastT-Log_inMins,T-LogBackupSize,LastUpdated
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9571.M002.G001.S001,ONLINE,FULL,04-04-2023 07:55,1,0.01,04-04-2023 15:59,726,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6929.M158.G001.S001,ONLINE,FULL,04-04-2023 06:55,1,0,04-04-2023 14:49,796,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,TEST_BRENDA_2,ONLINE,FULL,04-04-2023 00:27,1,0,04-04-2023 14:31,814,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS08485.T004.G001.S002,ONLINE,FULL,04-04-2023 12:34,1,0.01,04-04-2023 14:46,799,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8265.M067 G001.S001,ONLINE,FULL,04-04-2023 11:28,1,0.01,04-04-2023 15:22,763,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7063.M127 G001.S001,ONLINE,FULL,05-04-2023 00:44,0,0.02,04-04-2023 14:40,805,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7487.M155.G001.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 14:17,828,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8265.M031.G001.S001,ONLINE,FULL,04-04-2023 11:28,1,0.01,04-04-2023 15:28,757,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10567.M011 G001.S001,ONLINE,FULL,02-04-2023 13:27,3,0.01,04-04-2023 14:15,830,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,5594.M029.G001.S001,ONLINE,FULL,04-04-2023 12:34,1,0.01,04-04-2023 14:49,796,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,TEST_0001,ONLINE,FULL,04-04-2023 15:25,1,0.01,04-04-2023 15:21,764,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6835.M010.G001.S001,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 15:12,773,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7430.M031 G002.S001,ONLINE,FULL,02-04-2023 12:14,3,0.18,04-04-2023 15:11,774,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8261.M019.G001.S001,ONLINE,FULL,04-04-2023 11:28,1,0.01,04-04-2023 16:02,723,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0006.M222.G060.S055,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 15:50,735,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7076.M023.G001.S001,ONLINE,FULL,02-04-2023 08:49,3,0.07,04-04-2023 14:47,798,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6863.T018.Split 1.S001_USE,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 15:13,772,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07487.M314.G001.S001,ONLINE,FULL,02-04-2023 07:37,3,0.03,04-04-2023 14:38,807,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8749.M002 G001.S001,ONLINE,FULL,02-04-2023 07:37,3,0.02,04-04-2023 14:15,830,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8432.M029.G001.S001_NEW,ONLINE,FULL,04-04-2023 11:28,1,0.01,04-04-2023 14:47,798,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8194.T028.G001.S001,ONLINE,FULL,03-04-2023 22:27,2,0,04-04-2023 15:21,764,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,DMHD00147.T021.G001.S001,ONLINE,FULL,02-04-2023 13:27,3,0.01,04-04-2023 14:27,818,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS00007.M247 G002.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 15:19,766,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7646.M013.G001.S001,ONLINE,FULL,04-04-2023 19:22,1,0.01,04-04-2023 15:24,761,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8071.M065.G001.S002,ONLINE,FULL,04-04-2023 09:10,1,0.01,04-04-2023 16:03,722,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0004.FAMILYTESTING.G001.S001,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 15:32,753,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8015.T006.G001.S001,ONLINE,FULL,02-04-2023 12:14,3,0.17,04-04-2023 15:23,762,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,3171.M1056.G001.S001,ONLINE,FULL,04-04-2023 04:26,1,0,04-04-2023 15:26,759,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9389.M006 G001.S001,ONLINE,FULL,04-04-2023 12:34,1,0.01,04-04-2023 15:42,743,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8869.M040 G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 14:37,808,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,DMHD00037.T002.G001.S001,ONLINE,FULL,04-04-2023 15:25,1,0.01,04-04-2023 15:43,742,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0006.M1249.G001.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 14:39,806,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8547.M001.G001.S001,ONLINE,FULL,05-04-2023 03:19,0,0.02,04-04-2023 14:40,805,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7008.T007.G001.S001,ONLINE,FULL,04-04-2023 06:55,1,0,04-04-2023 15:42,743,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,T021,ONLINE,FULL,02-04-2023 15:57,3,0.01,04-04-2023 14:16,829,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,11636.T002 G001.S001_Use,ONLINE,FULL,02-04-2023 13:27,3,0.01,04-04-2023 15:12,773,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,12711.T019.G00.S001,ONLINE,FULL,02-04-2023 15:57,3,0.01,04-04-2023 14:11,834,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07539.T015.G001.S001,ONLINE,FULL,04-04-2023 06:55,1,0,04-04-2023 14:38,807,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8315.M002.G001.S001_EML,ONLINE,FULL,04-04-2023 19:22,1,0.01,04-04-2023 15:20,765,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS09578.T011.G001.S003,ONLINE,FULL,02-04-2023 23:17,3,0.15,04-04-2023 14:32,813,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8533.M022 G001.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 15:20,765,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6612.M049.G001.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 15:53,732,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8325.T047 G001.S001,ONLINE,FULL,04-04-2023 20:27,1,0.01,04-04-2023 15:41,744,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6201.M021.G001.S001,ONLINE,FULL,05-04-2023 03:19,0,0.03,04-04-2023 15:17,768,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7487.M139.G001.S001,ONLINE,FULL,04-04-2023 04:26,1,0,04-04-2023 15:30,755,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6410.M004.G001.S002,ONLINE,FULL,02-04-2023 10:19,3,0.17,04-04-2023 15:17,768,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8247.M064.G001.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 15:26,759,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,M132,ONLINE,FULL,02-04-2023 12:14,3,0.01,04-04-2023 14:38,807,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7664.M028,ONLINE,FULL,04-04-2023 16:44,1,0.01,04-04-2023 14:26,819,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9333.M018 G001 S001,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 14:35,810,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6912.T023.G001.S001,ONLINE,FULL,03-04-2023 20:09,2,0,04-04-2023 15:35,750,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,TEST.Brenda.S001,ONLINE,FULL,04-04-2023 00:27,1,0,04-04-2023 15:05,780,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,11362.T008 G001 S001,ONLINE,FULL,02-04-2023 14:40,3,0.02,04-04-2023 14:49,796,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8276.M056.G001.S001,ONLINE,FULL,04-04-2023 11:28,1,0.01,04-04-2023 16:02,723,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6869.M016.G001.S001,ONLINE,FULL,04-04-2023 09:10,1,0.01,04-04-2023 15:13,772,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8822.M020 G001.S001,ONLINE,FULL,04-04-2023 23:05,1,0.01,04-04-2023 15:32,753,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10657.T001.G001.S002,ONLINE,FULL,02-04-2023 23:17,3,0.22,04-04-2023 14:22,823,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07067.M003.G001.S001,ONLINE,FULL,04-04-2023 10:14,1,0,04-04-2023 14:38,807,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,11206.T063 G001.S001,ONLINE,FULL,02-04-2023 15:57,3,0.01,04-04-2023 14:25,820,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8486.M026.G001.S001,ONLINE,FULL,02-04-2023 23:17,3,0.5,04-04-2023 14:39,806,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9464.T006.G001.S001,ONLINE,FULL,02-04-2023 20:03,3,0.01,04-04-2023 15:19,766,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8011.M039.G001.S001,ONLINE,FULL,02-04-2023 10:19,3,0.1,04-04-2023 15:44,741,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS03562.T2057.G001.S001,ONLINE,FULL,05-04-2023 02:02,0,0.02,04-04-2023 15:18,767,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8552.M038.G001.S001_Use,ONLINE,FULL,02-04-2023 08:49,3,0.07,04-04-2023 14:21,824,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,4652.M139 G001.S001,ONLINE,FULL,04-04-2023 03:04,1,0,04-04-2023 15:32,753,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8869.M039.G001.S001,ONLINE,FULL,02-04-2023 07:37,3,0.02,04-04-2023 14:15,830,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8190.M001.G001.S001_USE,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 15:29,756,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7963.M003.G001.S001,ONLINE,FULL,04-04-2023 10:14,1,0.01,04-04-2023 15:38,747,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6754.M012.G001.S001,ONLINE,FULL,04-04-2023 06:55,1,0,04-04-2023 15:34,751,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8265.M025.G001.S001,ONLINE,FULL,02-04-2023 08:49,3,0.08,04-04-2023 15:28,757,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07487.M222.G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 14:38,807,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9333.M013.G001.S001,ONLINE,FULL,02-04-2023 07:37,3,0.04,04-04-2023 15:20,765,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8256.M014.G001.S001,ONLINE,FULL,04-04-2023 11:28,1,0.01,04-04-2023 15:25,760,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9058.T032 G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 14:15,830,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7566.T008.G001.S002,ONLINE,FULL,04-04-2023 10:14,1,0,04-04-2023 14:47,798,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0006.M222.G999.S221,ONLINE,FULL,04-04-2023 00:27,1,0,04-04-2023 14:28,817,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,5858.M035.G001.S001,ONLINE,FULL,04-04-2023 16:44,1,0.01,04-04-2023 15:23,762,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,Attach_Test,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 14:46,799,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS03171.T774.G001.S001,ONLINE,FULL,04-04-2023 00:27,1,0,04-04-2023 15:46,739,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,12711.T022 G001.S001,ONLINE,FULL,02-04-2023 15:57,3,0.01,04-04-2023 14:47,798,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7487.M005.G001.S001,ONLINE,FULL,04-04-2023 05:27,1,0,04-04-2023 14:37,808,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7497.M040.G001.S001,ONLINE,FULL,04-04-2023 05:27,1,0,04-04-2023 14:35,810,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7647.M017.G001.S001,ONLINE,FULL,04-04-2023 16:44,1,0.01,04-04-2023 14:39,806,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS05927.T055.G001.S001,ONLINE,FULL,04-04-2023 00:27,1,0,04-04-2023 14:37,808,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8109.T007.G001.S001,ONLINE,FULL,04-04-2023 11:28,1,0.01,04-04-2023 15:38,747,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8432.M040.G001.S001,ONLINE,FULL,04-04-2023 11:28,1,0.01,04-04-2023 15:44,741,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7063.M060 G001.S001,ONLINE,FULL,03-04-2023 22:27,2,0,04-04-2023 15:43,742,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS06902.T016.G001.S001,ONLINE,FULL,04-04-2023 05:27,1,0,04-04-2023 15:34,751,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,00027.M104.G001.S001,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 14:22,823,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,11431.T006 G001.S001,ONLINE,FULL,02-04-2023 13:27,3,0.02,04-04-2023 14:15,830,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7539.T010.G001.S001,ONLINE,FULL,05-04-2023 03:19,0,0.02,04-04-2023 14:27,818,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS06900.M1071.MSGIMGFIX,ONLINE,FULL,04-04-2023 12:34,1,0.01,04-04-2023 14:26,819,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8012.M021.G001.S001,ONLINE,FULL,02-04-2023 08:49,3,0.08,04-04-2023 15:45,740,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8261.T291.G001.S001,ONLINE,FULL,02-04-2023 18:18,3,0.01,04-04-2023 15:18,767,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0145.T002.G001.S001,ONLINE,FULL,04-04-2023 19:22,1,0.01,04-04-2023 15:36,749,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,FileList_Test,ONLINE,FULL,05-04-2023 03:19,0,0.04,04-04-2023 14:28,817,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS10472.M015.G001.S001,ONLINE,FULL,02-04-2023 20:03,3,0.01,04-04-2023 14:23,822,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6815.T012.G001.S001,ONLINE,FULL,04-04-2023 16:44,1,0.01,04-04-2023 15:52,733,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS06923.M077.G001.S001,ONLINE,FULL,04-04-2023 05:27,1,0,04-04-2023 15:34,751,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,11606.T020 G001 S001,ONLINE,FULL,02-04-2023 13:27,3,0.01,04-04-2023 14:17,828,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7481.M003.G001.S001,ONLINE,FULL,04-04-2023 10:14,1,0.01,04-04-2023 15:31,754,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,3562.M2124.G001.S001,ONLINE,FULL,04-04-2023 16:44,1,0.01,04-04-2023 14:22,823,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8237.M011 G001.S001,ONLINE,FULL,04-04-2023 12:34,1,0.01,04-04-2023 14:47,798,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS12451.M007 G001 S002,ONLINE,FULL,02-04-2023 14:40,3,0,04-04-2023 14:23,822,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS09761.M002.G001.S001,ONLINE,FULL,04-04-2023 15:25,1,0.01,04-04-2023 15:31,754,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7063.M100.G001.S001,ONLINE,FULL,03-04-2023 22:27,2,0,04-04-2023 15:24,761,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7063.M030.G001.S001,ONLINE,FULL,04-04-2023 12:34,1,0.01,04-04-2023 14:53,792,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8261.M049 G001.S001,ONLINE,FULL,05-04-2023 02:02,0,0.02,04-04-2023 15:47,738,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7714.M042.G001.S001,ONLINE,FULL,04-04-2023 03:04,1,0,04-04-2023 14:26,819,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7063.M021.G001.S001,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 15:24,761,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6923.M151.G001.S001,ONLINE,FULL,04-04-2023 09:10,1,0.01,04-04-2023 15:38,747,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS08320.M045.G001.S001,ONLINE,FULL,05-04-2023 00:44,0,0.01,04-04-2023 15:21,764,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7643.M009.G001.S001,ONLINE,FULL,02-04-2023 07:37,3,0.04,04-04-2023 14:38,807,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS12451.M007.Final,ONLINE,FULL,02-04-2023 14:40,3,0.01,04-04-2023 14:23,822,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8233.M006.G001.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 15:47,738,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS09324.T195,ONLINE,FULL,02-04-2023 13:27,3,0.01,04-04-2023 14:16,829,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS06849.M027.G001.S001,ONLINE,FULL,04-04-2023 10:14,1,0.01,04-04-2023 14:27,818,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8071.M065.G001.S001,ONLINE,FULL,05-04-2023 03:19,0,0.03,04-04-2023 15:29,756,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8261.M169.G001.S001,ONLINE,FULL,04-04-2023 12:34,1,0.01,04-04-2023 15:25,760,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07633.M022.G001.S001,ONLINE,FULL,04-04-2023 06:55,1,0,04-04-2023 14:25,820,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS11409.M003.G001.S001,ONLINE,FULL,02-04-2023 18:18,3,0.01,04-04-2023 14:27,818,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6929.M053.G001.S002,ONLINE,FULL,03-04-2023 20:09,2,0,04-04-2023 15:31,754,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,3562.M2148 G001.S001,ONLINE,FULL,04-04-2023 19:22,1,0.01,04-04-2023 14:22,823,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0006.M222.G999.S0010,ONLINE,FULL,04-04-2023 00:26,1,0,04-04-2023 15:33,752,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10421.M071 G001.S001,ONLINE,FULL,02-04-2023 23:17,3,0.18,04-04-2023 14:21,824,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS0422_Test,ONLINE,FULL,02-04-2023 20:03,3,0.42,04-04-2023 15:38,747,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6807.M002.G001.S001,ONLINE,FULL,02-04-2023 08:49,3,0.08,04-04-2023 15:50,735,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6005.M005.G001.S001,ONLINE,FULL,04-04-2023 03:04,1,0,04-04-2023 14:36,809,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6055.M139.G001.S001,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 15:47,738,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7965.E003 G001.S001,ONLINE,FULL,02-04-2023 18:18,3,0.01,04-04-2023 15:15,770,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7063.M031.G001.S001,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 15:30,755,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6919.M002.G001.S001,ONLINE,FULL,04-04-2023 10:14,1,0.01,04-04-2023 15:12,773,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6899.T028.G001.S001,ONLINE,FULL,02-04-2023 07:37,3,0.04,04-04-2023 15:15,770,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9266.M004 G001.S001_Use,ONLINE,FULL,04-04-2023 01:50,1,0.01,04-04-2023 15:58,727,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,12261.T008 G001 S001,ONLINE,FULL,02-04-2023 14:40,3,0.01,04-04-2023 14:23,822,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,DMOD04665.T254.G001.S001,ONLINE,FULL,03-04-2023 22:27,2,0,04-04-2023 14:39,806,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10725.T078 G001.S001,ONLINE,FULL,02-04-2023 12:14,3,0.01,04-04-2023 14:51,794,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0006.M222 G999.S240,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 15:50,735,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8570.M001 G001.S001,ONLINE,FULL,04-04-2023 09:10,1,0.01,04-04-2023 15:11,774,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6788.M004 G001.S001,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 15:12,773,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9796.T040.G001.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 15:58,727,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07539.T013.G001.S001,ONLINE,FULL,04-04-2023 06:55,1,0,04-04-2023 15:37,748,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6151.M086.G001.S001,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 14:59,786,0,05-04-2023 04:06
